id,c_holder,c_cates,c_author,c_lang,record_type,status,number_of_pages,url
271,"Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6956 BAV_Barb.lat_6956-56",1628 - 1628,Germania: Giovanni Battista Pallotto Germany,Cleartext: Plaintext:,Cipher,Non-decrypted,1,https://de-crypt.org/decrypt-web/RecordsView/271
270,"Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6956 BAV_Barb.lat_6956-55",1628 - 1628,Germania: Giovanni Battista Pallotto Germany,Cleartext: Plaintext:,Cipher,Non-decrypted,3,https://de-crypt.org/decrypt-web/RecordsView/270
269,"Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6956 BAV_Barb.lat_6956-54",1628 -,Germania: Giovanni Battista Pallotto Germany,Cleartext: Plaintext:,Cipher,Non-decrypted,2,https://de-crypt.org/decrypt-web/RecordsView/269
268,"Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6956 BAV_Barb.lat_6956-53",1628 - 1628,Germania: Giovanni Battista Pallotto Germany,Cleartext: Plaintext:,Cipher,Non-decrypted,3,https://de-crypt.org/decrypt-web/RecordsView/268
267,"Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6956 BAV_Barb.lat_6956-52",1628 -,Germania: Giovanni Battista Pallotto Germany,Cleartext: Plaintext:,Cipher,Non-decrypted,4,https://de-crypt.org/decrypt-web/RecordsView/267
266,"Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6956 BAV_Barb.lat_6956-51",1628 - 1628,Germania: Giovanni Battista Pallotto Germany,Cleartext: Plaintext:,Cipher,Non-decrypted,2,https://de-crypt.org/decrypt-web/RecordsView/266
265,"Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6956 BAV_Barb.lat_6956-50",1628 - 1628,Germania: Giovanni Battista Pallotto Germany,Cleartext: Plaintext:,Cipher,Non-decrypted,4,https://de-crypt.org/decrypt-web/RecordsView/265
264,"Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6956 BAV_Barb.lat_6956-49",1628 - 1628,Germania: Giovanni Battista Pallotto Germany,Cleartext: Plaintext:,Cipher,Non-decrypted,2,https://de-crypt.org/decrypt-web/RecordsView/264
263,"Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6956 BAV_Barb.lat_6956-48",1628 - 1628,Germania: Giovanni Battista Pallotto Germany,Cleartext: Plaintext:,Cipher,Non-decrypted,3,https://de-crypt.org/decrypt-web/RecordsView/263
262,"Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6956 BAV_Barb.lat_6956-47",1628 - 1628,Germania: Giovanni Battista Pallotto Germany,Cleartext: Plaintext:,Cipher,Non-decrypted,4,https://de-crypt.org/decrypt-web/RecordsView/262
261,"Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6956 BAV_Barb.lat_6956-46",1628 -,Germania: Giovanni Battista Pallotto Germany,Cleartext: Plaintext:,Cipher,Non-decrypted,2,https://de-crypt.org/decrypt-web/RecordsView/261
260,"Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6956 BAV_Barb.lat_6956-45",1628 -,Germania: Giovanni Battista Pallotto Germany,Cleartext: Plaintext:,Cipher,Non-decrypted,2,https://de-crypt.org/decrypt-web/RecordsView/260
259,"Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6956 BAV_Barb.lat_6956-44",1628 -,Germania: Giovanni Battista Pallotto Germany,Cleartext: Plaintext:,Cipher,Non-decrypted,2,https://de-crypt.org/decrypt-web/RecordsView/259
258,"Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6956 BAV_Barb.lat_6956-43",1628 -,Germania: Giovanni Battista Pallotto Germany,Cleartext: Plaintext:,Cipher,Non-decrypted,2,https://de-crypt.org/decrypt-web/RecordsView/258
257,"Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6956 BAV_Barb.lat_6956-42",1628 -,Germania: Giovanni Battista Pallotto Germany,Cleartext: Plaintext:,Cipher,Non-decrypted,9,https://de-crypt.org/decrypt-web/RecordsView/257
256,"Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6956 BAV_Barb.lat_6956-41",1628 - 1628,Germania: Giovanni Battista Pallotto Germany,Cleartext: Plaintext:,Cipher,Non-decrypted,2,https://de-crypt.org/decrypt-web/RecordsView/256
255,"Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6956 BAV_Barb.lat_6956-40",1628 -,Germania: Giovanni Battista Pallotto Germany,Cleartext: Plaintext:,Cipher,Non-decrypted,4,https://de-crypt.org/decrypt-web/RecordsView/255
254,"Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6956 BAV_Barb.lat_6956-39",1628 - 1628,Germania: Giovanni Battista Pallotto Germany,Cleartext: Plaintext:,Cipher,Non-decrypted,4,https://de-crypt.org/decrypt-web/RecordsView/254
253,"Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6956 BAV_Barb.lat_6956-38",1628 - 1628,Germania: Giovanni Battista Pallotto Germany,Cleartext: Italian Plaintext:,Cipher,Non-decrypted,4,https://de-crypt.org/decrypt-web/RecordsView/253
252,"Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6956 BAV_Barb.lat_6956-37",1628 -,Germania: Giovanni Battista Pallotto Germany,Cleartext: Plaintext:,Cipher,Non-decrypted,1,https://de-crypt.org/decrypt-web/RecordsView/252
251,"Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6956 BAV_Barb.lat_6956-36",1628 - 1628,Germania: Giovanni Battista Pallotto Germany,Cleartext: Plaintext:,Cipher,Non-decrypted,1,https://de-crypt.org/decrypt-web/RecordsView/251
250,"Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6956 BAV_Barb.lat_6956-35",1628 - 1628,Germania: Giovanni Battista Pallotto Germany,Cleartext: Plaintext:,Cipher,Non-decrypted,6,https://de-crypt.org/decrypt-web/RecordsView/250
249,"Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6956 BAV_Barb.lat_6956-34",1628 - 1628,Germania: Giovanni Battista Pallotto Germany,Cleartext: Plaintext:,Cipher,Non-decrypted,4,https://de-crypt.org/decrypt-web/RecordsView/249
248,"Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6956 BAV_Barb.lat_6956-33",1628 - 1628,Germania: Giovanni Battista Pallotto Germany,Cleartext: Plaintext:,Cipher,Non-decrypted,1,https://de-crypt.org/decrypt-web/RecordsView/248
247,"Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6956 BAV_Barb.lat_6956-32",1628 - 1628,Germania: Giovanni Battista Pallotto Germany,Cleartext: Plaintext:,Cipher,Non-decrypted,4,https://de-crypt.org/decrypt-web/RecordsView/247
246,"Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6956 BAV_Barb.lat_6956-31",1628 - 1628,Germania: Giovanni Battista Pallotto Germany,Cleartext: Plaintext:,Cipher,Non-decrypted,4,https://de-crypt.org/decrypt-web/RecordsView/246
245,"Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6956 BAV_Barb.lat_6956-30",1628 -,Germania: Giovanni Battista Pallotto Germany,Cleartext: Plaintext:,Cipher,Non-decrypted,7,https://de-crypt.org/decrypt-web/RecordsView/245
244,"Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6956 BAV_Barb.lat_6956-29",1628 - 1628,Germania: Giovanni Battista Pallotto Germany,Cleartext: Plaintext:,Cipher,Non-decrypted,2,https://de-crypt.org/decrypt-web/RecordsView/244
242,"Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6956 BAV_Barb.lat_6956-28",1628 - 1628,Germania: Giovanni Battista Pallotto,Cleartext: Italian Plaintext:,Cipher,Non-decrypted,4,https://de-crypt.org/decrypt-web/RecordsView/242
241,"Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6956 BAV_Barb.lat_6956-27",1628 - 1628,Germania: Giovanni Battista Pallotto Germany,Cleartext: Italian Plaintext:,Cipher,Non-decrypted,7,https://de-crypt.org/decrypt-web/RecordsView/241
240,"Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6956 BAV_Barb.lat_6956-26",1628 - 1628,Germania: Giovanni Battista Pallotto Germany,Cleartext: Plaintext:,Cipher,Non-decrypted,1,https://de-crypt.org/decrypt-web/RecordsView/240
239,"Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6956 BAV_Barb.lat_6956-25",1628 - 1628,Germania: Giovanni Battista Pallotto Germany,Cleartext: Italian Plaintext:,Cipher,Non-decrypted,4,https://de-crypt.org/decrypt-web/RecordsView/239
238,"Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6956 BAV_Barb.lat_6956-24",1628 - 1628,Germania: Giovanni Battista Pallotto Germany,Cleartext: Plaintext:,Cipher,Non-decrypted,1,https://de-crypt.org/decrypt-web/RecordsView/238
237,"Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6956 BAV_Barb.lat_6956-23",1628 -,Germania: Giovanni Battista Pallotto,Cleartext: Plaintext:,Cipher,Non-decrypted,1,https://de-crypt.org/decrypt-web/RecordsView/237
235,"Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6956 BAV_Barb.lat_6956-21",1628 - 1628,Germania: Giovanni Battista Pallotto,Cleartext: Plaintext:,Cipher,Non-decrypted,1,https://de-crypt.org/decrypt-web/RecordsView/235
234,"Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6956 BAV_Barb.lat_6956-20",1628 - 1628,Germania: Giovanni Battista Pallotto,Cleartext: Plaintext:,Cipher,Non-decrypted,4,https://de-crypt.org/decrypt-web/RecordsView/234
233,"Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6956 BAV_Barb.lat_6956-19",1628 - 1628,Germania: Giovanni Battista Pallotto,Cleartext: Italian Plaintext:,Cipher,Non-decrypted,4,https://de-crypt.org/decrypt-web/RecordsView/233
232,"Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6956 BAV_Barb.lat_6956-18",1628 - 1628,Germania: Giovanni Battista Pallotto,Cleartext: Plaintext:,Cipher,Non-decrypted,2,https://de-crypt.org/decrypt-web/RecordsView/232
231,"Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6956 BAV_Barb.lat_6956-17",1628 - 1628,Germania: Giovanni Battista Pallotto,Cleartext: Plaintext:,Cipher,Non-decrypted,2,https://de-crypt.org/decrypt-web/RecordsView/231
230,"Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6956 BAV_Barb.lat_6956-16",1628 - 1628,Germania: Giovanni Battista Pallotto,Cleartext: Plaintext:,Cipher,Non-decrypted,3,https://de-crypt.org/decrypt-web/RecordsView/230
229,"Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6956 BAV_Barb.lat_6956-15",1628 - 1628,Germania: Giovanni Battista Pallotto,Cleartext: Plaintext:,Cipher,Non-decrypted,4,https://de-crypt.org/decrypt-web/RecordsView/229
228,"Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6956 BAV_Barb.lat_6956-14",1628 - 1628,Germania: Giovanni Battista Pallotto,Cleartext: Plaintext:,Cipher,Non-decrypted,4,https://de-crypt.org/decrypt-web/RecordsView/228
227,"Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6956 BAV_Barb.lat_6956-13",1628 - 1628,Germania: Giovanni Battista Pallotto,Cleartext: Plaintext:,Cipher,Non-decrypted,2,https://de-crypt.org/decrypt-web/RecordsView/227
226,"Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6956 BAV_Barb.lat_6956-12",1628 -,Germania: Giovanni Battista Pallotto,Cleartext: Plaintext:,Cipher,Non-decrypted,2,https://de-crypt.org/decrypt-web/RecordsView/226
225,"Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6956 BAV_Barb.lat_6956-11",1628 -,Germania: Giovanni Battista Pallotto,Cleartext: Plaintext: Italian,Cipher,Partially decrypted,2,https://de-crypt.org/decrypt-web/RecordsView/225
224,"Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6956 BAV_Barb.lat_6956-10",1628 -,Germania: Giovanni Battista Pallotto,Cleartext: Plaintext: Italian,Cipher,Partially decrypted,1,https://de-crypt.org/decrypt-web/RecordsView/224
223,"Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6956 BAV_Barb.lat_6956-9",1628 -,Germania: Giovanni Battista Pallotto,Cleartext: Plaintext: Italian,Cipher,Partially decrypted,2,https://de-crypt.org/decrypt-web/RecordsView/223
222,"Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6956 BAV_Barb.lat_6956-8",1628 -,Germania: Giovanni Battista Pallotto,Cleartext: Plaintext: Italian,Cipher,Partially decrypted,4,https://de-crypt.org/decrypt-web/RecordsView/222
221,"Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6956 BAV_Barb.lat_6956-7",1628 - 1628,Germania: Giovanni Battista Pallotto,Cleartext: Plaintext: Italian,Cipher,Partially decrypted,1,https://de-crypt.org/decrypt-web/RecordsView/221
220,"Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6956 BAV_Barb.lat_6956-6",1628 -,Germania: Giovanni Battista Pallotto,Cleartext: Plaintext: Italian,Cipher,Partially decrypted,4,https://de-crypt.org/decrypt-web/RecordsView/220
219,"Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6956 BAV_Barb.lat_6956-5",1628 - 1628,Germania: Giovanni Battista Pallotto,Cleartext: Plaintext:,Cipher,Non-decrypted,1,https://de-crypt.org/decrypt-web/RecordsView/219
218,"Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6956 BAV_Barb.lat_6956-4",1628 -,Germania: Giovanni Battista Pallotto,Cleartext: Plaintext: Italian,Cipher,Partially decrypted,1,https://de-crypt.org/decrypt-web/RecordsView/218
217,"Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6956 BAV_Barb.lat_6956-3",1628 -,Germania: Giovanni Battista Pallotto,Cleartext: Plaintext: Italian,Cipher,Partially decrypted,3,https://de-crypt.org/decrypt-web/RecordsView/217
216,"Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6956 BAV_Barb.lat_6956-2",1628 - 1628,Germania: Giovanni Battista Pallotto,Cleartext: Plaintext: Italian,Cipher,Partially decrypted,1,https://de-crypt.org/decrypt-web/RecordsView/216
215,"Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6956 BAV_Barb.lat_6956-1",1628 -,Germania: Giovanni Battista Pallotto Germany,Cleartext: Plaintext: Italian,Cipher,Partially decrypted,4,https://de-crypt.org/decrypt-web/RecordsView/215
212,"Vatican City ,Vatican Main Library, i. Urb.Lat, doss. 998 BAV_iUrb-Lat_998",1440 - 1469,,Cleartext: Plaintext: Latin? Italian?,Key,N/A,120,https://de-crypt.org/decrypt-web/RecordsView/212
210,"Vatican City ,Vatican Main Library, i. Borg.Lat, doss. 898 BAV_iBorg-Lat_898",-,,Cleartext: Latin Plaintext: Latin,Cipher,Decrypted,410,https://de-crypt.org/decrypt-web/RecordsView/210
209,"Vatican City ,Vatican Secret Archive, ARCH, Nunz, doss. 13 ASV_ARCH_Nunz_Colonia_13-2",1657 - 1657,Colonia,Cleartext: Plaintext: Italian,Cipher,Decrypted,1,https://de-crypt.org/decrypt-web/RecordsView/209
208,"Vatican City ,Vatican Secret Archive, ARCH, Nunz, doss. 13 ASV_ARCH_Nunz_Colonia_13-1",1656 - 1656,Colonia,Cleartext: Plaintext: Italian,Cipher,Decrypted,1,https://de-crypt.org/decrypt-web/RecordsView/208
207,"Vatican City ,Vatican Secret Archive, ARCH, Nunz, doss. 12 ASV_ARCH_Nunz_Colonia_12-1",-,Colonia,Cleartext: Italian Plaintext:,Key,N/A,1,https://de-crypt.org/decrypt-web/RecordsView/207
206,"Vatican City ,Vatican Secret Archive, ARM XLIV 7 ASV_ARM_XLIV_7-2",1566 - 1566,,Cleartext: Plaintext: Italian,Key,N/A,1,https://de-crypt.org/decrypt-web/RecordsView/206
205,"Vatican City ,Vatican Secret Archive, ARM XLIV 7 ASV_ARM_XLIV_7-1",1566 -,,Cleartext: Plaintext: Italian,Key,N/A,1,https://de-crypt.org/decrypt-web/RecordsView/205
204,"Vatican City ,Vatican Secret Archive, i. 1036, Camera Apostolica, doss. 393 ASV_i1025_CA_393-4",-,,Cleartext: Latin Plaintext:,Key,N/A,1,https://de-crypt.org/decrypt-web/RecordsView/204
203,"Vatican City ,Vatican Secret Archive, i. 1036, Camera Apostolica, doss. 393 ASV_i1025_CA_393-3",-,,Cleartext: Plaintext: Italian,Key,N/A,1,https://de-crypt.org/decrypt-web/RecordsView/203
202,"Vatican City ,Vatican Secret Archive, i. 1036, Camera Apostolica, doss. 393 ASV_i1036_CA_393-2",-,,Cleartext: Plaintext: Latin,Key,N/A,2,https://de-crypt.org/decrypt-web/RecordsView/202
201,"Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 117 ASV_i1025_SdS_Portugal_117-8",1757 - 1761,Portuguese nuncio Acciaiuoli and the abbot Testa Portugal,Cleartext: Plaintext: Italian,Cipher,Partially decrypted,1,https://de-crypt.org/decrypt-web/RecordsView/201
200,"Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 117 ASV_i1025_SdS_Portugal_117-7",1757 - 1761,Portuguese nuncio Acciaiuoli and the abbot Testa Portugal,Cleartext: Plaintext: Italian,Cipher,Partially decrypted,2,https://de-crypt.org/decrypt-web/RecordsView/200
199,"Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 117 ASV_i1025_SdS_Portugal_117-6",1757 - 1761,Portuguese nuncio Acciaiuoli and the abbot Testa Portugal,Cleartext: Italian Plaintext: Italian,Cipher,Partially decrypted,1,https://de-crypt.org/decrypt-web/RecordsView/199
198,"Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 117 ASV_i1025_SdS_Portugal_117-5",1757 - 1761,Portuguese nuncio Acciaiuoli and the abbot Testa Portugal,Cleartext: Italian Plaintext: Italian,Cipher,Partially decrypted,1,https://de-crypt.org/decrypt-web/RecordsView/198
197,"Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 117 ASV_i1025_SdS_Portugal_117-4",1757 - 1761,Portuguese nuncio Acciaiuoli and the abbot Testa Portugal,Cleartext: Italian Plaintext: Italian,Cipher,Partially decrypted,1,https://de-crypt.org/decrypt-web/RecordsView/197
196,"Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 117 ASV_i1025_SdS_Portugal_117-3",1757 - 1761,Portuguese nuncio Acciaiuoli and the abbot Testa Portugal,Cleartext: Plaintext: Italian,Cipher,Partially decrypted,1,https://de-crypt.org/decrypt-web/RecordsView/196
195,"Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 117 ASV_i1025_SdS_Portugal_117-2",1757 - 1761,Portuguese nuncio Acciaiuoli and the abbot Testa Portugal,Cleartext: Plaintext: Italian,Cipher,Partially decrypted,1,https://de-crypt.org/decrypt-web/RecordsView/195
194,"Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 8 ASV_i1025_SdS_Portugal_8-5",1579 - 1581,Antonio Sauli and Riario Portugal,Cleartext: Italian Plaintext: Italian,Cipher,Partially decrypted,2,https://de-crypt.org/decrypt-web/RecordsView/194
193,"Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 8 ASV_i1025_SdS_Portugal_8-4",1579 - 1581,Antonio Sauli and Riario Portugal,Cleartext: Italian Plaintext: Italian,Cipher,Partially decrypted,3,https://de-crypt.org/decrypt-web/RecordsView/193
192,"Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 8 ASV_i1025_SdS_Portugal_8-3",1579 - 1581,Antonio Sauli and Riario Portugal,Cleartext: Italian Plaintext: Italian,Cipher,Partially decrypted,6,https://de-crypt.org/decrypt-web/RecordsView/192
191,"Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 8 ASV_i1025_SdS_Portugal_8-2",1579 - 1581,Antonio Sauli and Riario Portugal,Cleartext: Italian Plaintext: Italian,Cipher,Partially decrypted,6,https://de-crypt.org/decrypt-web/RecordsView/191
190,"Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 8 ASV_i1025_SdS_Portugal_8-1",1579 - 1581,Antonio Sauli and Riario Portugal,"Cleartext: Italian, Spanish Plaintext: Italian",Cipher,Partially decrypted,5,https://de-crypt.org/decrypt-web/RecordsView/190
189,"Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. IA ASV_i1025_SdS_Portugal_IA-1",1535 - 1536,The bishop of Senigallia Portugal,Cleartext: Italian Plaintext: Italian,Cipher,Decrypted,11,https://de-crypt.org/decrypt-web/RecordsView/189
188,"Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 423 ASV_i1025_SdS_Spain_423-11",1736 - 1736,The Secretariat Spain,Cleartext: Plaintext: Italian,Cipher,Partially decrypted,4,https://de-crypt.org/decrypt-web/RecordsView/188
187,"Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 423 ASV_i1025_SdS_Spain_423-10",1736 - 1736,The Secretariat Spain,Cleartext: Plaintext: Italian,Cipher,Partially decrypted,4,https://de-crypt.org/decrypt-web/RecordsView/187
186,"Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 423 ASV_i1025_SdS_Spain_423-9",1736 - 1736,The Secretariat Spain,Cleartext: Plaintext: Italian,Cipher,Partially decrypted,2,https://de-crypt.org/decrypt-web/RecordsView/186
185,"Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 423 ASV_i1025_SdS_Spain_423-8",1736 - 1736,The Secretariat Spain,Cleartext: Plaintext: Italian,Cipher,Partially decrypted,1,https://de-crypt.org/decrypt-web/RecordsView/185
184,"Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 423 ASV_i1025_SdS_Spain_423-7",1736 - 1736,The Secretariat Spain,Cleartext: Plaintext: Italian,Cipher,Partially decrypted,2,https://de-crypt.org/decrypt-web/RecordsView/184
183,"Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 423 ASV_i1025_SdS_Spain_423-6",1736 - 1736,The Secretariat Spain,Cleartext: Plaintext: Italian,Cipher,Partially decrypted,2,https://de-crypt.org/decrypt-web/RecordsView/183
182,"Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 423 ASV_i1025_SdS_Spain_423-5",1736 - 1736,The Secretariat Spain,Cleartext: Plaintext: Italian,Cipher,Partially decrypted,1,https://de-crypt.org/decrypt-web/RecordsView/182
181,"Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 423 ASV_i1025_SdS_Spain_423-4",1736 - 1736,The Secretariat Spain,Cleartext: Plaintext: Italian,Cipher,Partially decrypted,2,https://de-crypt.org/decrypt-web/RecordsView/181
180,"Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 423 ASV_i1025_SdS_Spain_423-3",1736 - 1736,The Secretariat Spain,Cleartext: Plaintext: Italian,Cipher,Partially decrypted,1,https://de-crypt.org/decrypt-web/RecordsView/180
179,"Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 423 ASV_i1025_SdS_Spain_423-2",1736 - 1736,The Secretariat Spain,Cleartext: Plaintext: Italian,Cipher,Partially decrypted,2,https://de-crypt.org/decrypt-web/RecordsView/179
177,"Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 364D ASV_i1025_SdS_Spain_364D-24",1718 - 1720,The Secretariat Spain,Cleartext: Plaintext: Italian,Cipher,Partially decrypted,1,https://de-crypt.org/decrypt-web/RecordsView/177
176,"Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 364C ASV_i1025_SdS_Spain_364D-23",1717 - 1717,The Secretariat Spain,Cleartext: Plaintext: Italian,Cipher,Partially decrypted,4,https://de-crypt.org/decrypt-web/RecordsView/176
175,"Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 364D ASV_i1025_SdS_Spain_364D-22",1718 - 1720,The Secretariat Spain,Cleartext: Plaintext: Italian,Cipher,Partially decrypted,1,https://de-crypt.org/decrypt-web/RecordsView/175
174,"Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 364C ASV_i1025_SdS_Spain_364D-21",1717 - 1717,The Secretariat Spain,Cleartext: Plaintext: Italian,Cipher,Partially decrypted,1,https://de-crypt.org/decrypt-web/RecordsView/174
173,"Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 364D ASV_i1025_SdS_Spain_364D-20",1718 - 1720,The Secretariat Spain,Cleartext: Plaintext: Italian,Cipher,Partially decrypted,2,https://de-crypt.org/decrypt-web/RecordsView/173
172,"Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 364C ASV_i1025_SdS_Spain_364D-19",1717 - 1717,The Secretariat Spain,Cleartext: Plaintext: Italian,Cipher,Partially decrypted,3,https://de-crypt.org/decrypt-web/RecordsView/172
171,"Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 364D ASV_i1025_SdS_Spain_364D-18",1718 - 1720,The Secretariat Spain,Cleartext: Plaintext: Italian,Cipher,Partially decrypted,3,https://de-crypt.org/decrypt-web/RecordsView/171
170,"Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 364D ASV_i1025_SdS_Spain_364D-17",1718 - 1720,The Secretariat Spain,Cleartext: Plaintext: Italian,Cipher,Partially decrypted,6,https://de-crypt.org/decrypt-web/RecordsView/170
169,"Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 364D ASV_i1025_SdS_Spain_364D-16",1718 - 1720,The Secretariat Spain,Cleartext: Plaintext: Italian,Cipher,Partially decrypted,2,https://de-crypt.org/decrypt-web/RecordsView/169
168,"Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 364D ASV_i1025_SdS_Spain_364D-15",1718 - 1720,The Secretariat Spain,Cleartext: Plaintext: Italian,Cipher,Partially decrypted,2,https://de-crypt.org/decrypt-web/RecordsView/168
167,"Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 364D ASV_i1025_SdS_Spain_364D-14",1718 - 1720,The Secretariat Spain,Cleartext: Plaintext: Italian,Cipher,Partially decrypted,21,https://de-crypt.org/decrypt-web/RecordsView/167
166,"Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 364D ASV_i1025_SdS_Spain_364D-13",1718 - 1720,The Secretariat Spain,Cleartext: Plaintext: Italian,Cipher,Partially decrypted,2,https://de-crypt.org/decrypt-web/RecordsView/166
165,"Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 364D ASV_i1025_SdS_Spain_364D-12",1718 - 1720,The Secretariat Spain,Cleartext: Plaintext: Italian,Cipher,Partially decrypted,2,https://de-crypt.org/decrypt-web/RecordsView/165
164,"Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 364D ASV_i1025_SdS_Spain_364D-11",1718 - 1720,The Secretariat Spain,Cleartext: Plaintext: Italian,Cipher,Partially decrypted,1,https://de-crypt.org/decrypt-web/RecordsView/164
163,"Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 364D ASV_i1025_SdS_Spain_364D-10",1718 - 1720,The Secretariat Spain,Cleartext: Plaintext: Italian,Cipher,Partially decrypted,6,https://de-crypt.org/decrypt-web/RecordsView/163
